GO.ID	Description	p.Val	FDR	Phenotype	Genes
FGF23 SIGNALLING IN HYPOPHOSPHATEMIC RICKETS%WIKIPATHWAYS_20200810%WP4790%HOMO SAPIENS	FGF23 signalling in Hypophosphatemic rickets	0.0002169593097399421	0.0002169593097399421	+1	FGFR2,CCND1,FGFR3,CDKN1A
SIGNALING BY ERBB2 IN CANCER%REACTOME%R-HSA-1227990.3	Signaling by ERBB2 in Cancer	0.0002169593097399421	0.0002169593097399421	+1	PIK3CA,EGFR,PIK3R1,NRAS
RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036293	response to decreased oxygen levels	0.00022025487071922596	0.00022025487071922596	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	urogenital system development	0.00022405085494591148	0.00022405085494591148	+1	NF1,GATA3,SOX9,WT1,LRRK2,PDGFRA,FGFR2,SOX17
INSULIN RECEPTOR SIGNALLING CASCADE%REACTOME DATABASE ID RELEASE 73%74751	Insulin receptor signalling cascade	0.00023165472536931109	0.00023165472536931109	+1	PIK3CA,PIK3R1,FLT3,NRAS,PTPN11
PID_HNF3B_PATHWAY%MSIGDB_C2%PID_HNF3B_PATHWAY	PID_HNF3B_PATHWAY	0.00023165472536931109	0.00023165472536931109	+1	NF1,CEBPA,AKT1,FOXA1,FOXA2
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME%R-HSA-6785807.5	Interleukin-4 and Interleukin-13 signaling	0.00023165472536931109	0.00023165472536931109	+1	TP53,PIK3R1,GATA3,AKT1,HGF,CCND1,CDKN1A
SIG_CHEMOTAXIS%MSIGDB_C2%SIG_CHEMOTAXIS	SIG_CHEMOTAXIS	0.00023165472536931109	0.00023165472536931109	+1	PIK3CA,PTEN,PIK3R1,AKT1,PIK3CG
REGULATION OF HISTONE METHYLATION%GOBP%GO:0031060	regulation of histone methylation	0.00023165472536931109	0.00023165472536931109	+1	CTNNB1,ATRX,BRCA1,SMAD4,NSD1
HALLMARK_P53_PATHWAY%MSIGDB_C2%HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY	0.00023316340445922023	0.00023316340445922023	+1	TP53,CDKN2A,RB1,NOTCH1,FBXW7,CEBPA,HIST1H1C,CDKN1A,ACVR1B
ANDROGENRECEPTOR%NETPATH%ANDROGENRECEPTOR	AndrogenReceptor	0.00023316340445922023	0.00023316340445922023	+1	PIK3R1,AKT1,AR
CALORIC RESTRICTION AND AGING%WIKIPATHWAYS_20200810%WP4191%HOMO SAPIENS	Caloric restriction and aging	0.00023316340445922023	0.00023316340445922023	+1	TP53,AKT1,MTOR
POSITIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043406	positive regulation of MAP kinase activity	0.00023316340445922023	0.00023316340445922023	+1	EGFR,FLT3,MAP2K4,BRAF,PIK3CG,TLR4,LRRK2,KIT,EZH2
ENDOCARDIUM DEVELOPMENT%GOBP%GO:0003157	endocardium development	0.00023316340445922023	0.00023316340445922023	+1	NOTCH1,SMAD4,SOX17
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY	0.00023316340445922023	0.00023316340445922023	+1	PIK3CA,PIK3R1,AKT1,CDKN1B,TGFBR2,PTPN11
SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.2	Signaling by NTRK1 (TRKA)	0.00024046002743806897	0.00024046002743806897	+1	PIK3CA,PIK3R1,NRAS,BRAF,EP300,PPP2R1A,EGR3
HEART MORPHOGENESIS%GOBP%GO:0003007	heart morphogenesis	0.00024469286460162014	0.00024469286460162014	+1	GATA3,NOTCH1,TBX3,SOX9,FGFR2,SMAD4,TGFBR2,SOX17
SIGNALING BY ERBB2%REACTOME%R-HSA-1227986.7	Signaling by ERBB2	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,EGFR,PIK3R1,NRAS,AKT1
FLK2 FLT3%IOB%FLK2 FLT3	FLK2 FLT3	0.00024469286460162014	0.00024469286460162014	+1	FLT3,CEBPA,AKT1,PTPN11
CELLULAR RESPONSE TO DRUG%GOBP%GO:0035690	cellular response to drug	0.00024469286460162014	0.00024469286460162014	+1	TP53,CTNNB1,CDH1,NFE2L2,SOX9,ATRX,BRCA1,LRRK2,TAF1
REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046425	regulation of JAK-STAT cascade	0.00024469286460162014	0.00024469286460162014	+1	VHL,NOTCH1,FLT3,ERBB4,KIT,FGFR3,PPP2R1A
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989	positive regulation of cell cycle phase transition	0.00024469286460162014	0.00024469286460162014	+1	EGFR,RB1,NPM1,AKT1,CCND1,EZH2
SIGNALING BY FGFR%REACTOME DATABASE ID RELEASE 73%190236	Signaling by FGFR	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,PIK3R1,NRAS,BRAF,PPP2R1A,PTPN11
NEGATIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045922	negative regulation of fatty acid metabolic process	0.00024469286460162014	0.00024469286460162014	+1	AKT1,SOX9,BRCA1,NCOR1
DOWNREGULATION OF SMAD2 3:SMAD4 TRANSCRIPTIONAL ACTIVITY%REACTOME%R-HSA-2173795.1	Downregulation of SMAD2 3:SMAD4 transcriptional activity	0.00024469286460162014	0.00024469286460162014	+1	SMAD4,USP9X,NCOR1,SMAD2
HEART DEVELOPMENT%WIKIPATHWAYS_20200810%WP1591%HOMO SAPIENS	Heart Development	0.00024469286460162014	0.00024469286460162014	+1	NOTCH1,CTNNB1,SMAD4,FOXA2,PTPN11
PROLACTIN SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2037%HOMO SAPIENS	Prolactin Signaling Pathway	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,PIK3R1,AKT1,PIK3CG,MTOR,PTPN11
PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY	PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,EGFR,PIK3R1,CDH1,AKT1
LEPTIN SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2034%HOMO SAPIENS	Leptin signaling pathway	0.00024469286460162014	0.00024469286460162014	+1	PTEN,PIK3R1,AKT1,MTOR,CCND1,PTPN11
G1/S TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000082	G1/S transition of mitotic cell cycle	0.00024469286460162014	0.00024469286460162014	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,ACVR1B,CDKN2C
REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048145	regulation of fibroblast proliferation	0.00024469286460162014	0.00024469286460162014	+1	TP53,NF1,CTNNB1,PDGFRA,CDKN1A
DOWNSTREAM SIGNALING OF ACTIVATED FGFR1%REACTOME DATABASE ID RELEASE 73%5654687	Downstream signaling of activated FGFR1	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,PIK3R1,NRAS,PTPN11
DOWNSTREAM SIGNALING OF ACTIVATED FGFR2%REACTOME DATABASE ID RELEASE 73%5654696	Downstream signaling of activated FGFR2	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,PIK3R1,NRAS,PTPN11
SIGNALING BY ERYTHROPOIETIN%REACTOME DATABASE ID RELEASE 73%9006335	Signaling by Erythropoietin	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,PIK3R1,NRAS,PIK3CG
BIOCARTA_RAS_PATHWAY%MSIGDB_C2%BIOCARTA_RAS_PATHWAY	BIOCARTA_RAS_PATHWAY	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,PIK3R1,AKT1,PIK3CG
RECRUITMENT AND ATM-MEDIATED PHOSPHORYLATION OF REPAIR AND SIGNALING PROTEINS AT DNA DOUBLE STRAND BREAKS%REACTOME DATABASE ID RELEASE 73%5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	0.00024469286460162014	0.00024469286460162014	+1	TP53,BAP1,ATM,BRCA1,CHEK2,HIST1H2BD
SIGNALING BY EGFR IN CANCER%REACTOME DATABASE ID RELEASE 73%1643713	Signaling by EGFR in Cancer	0.00024469286460162014	0.00024469286460162014	+1	PIK3CA,EGFR,PIK3R1,NRAS
GONAD DEVELOPMENT%GOBP%GO:0008406	gonad development	0.00025619406726874446	0.00025619406726874446	+1	GATA3,AR,SOX9,WT1,KIT,PDGFRA
NEGATIVE REGULATION OF SMALL MOLECULE METABOLIC PROCESS%GOBP%GO:0062014	negative regulation of small molecule metabolic process	0.00025619406726874446	0.00025619406726874446	+1	TP53,AKT1,SOX9,BRCA1,EP300,NCOR1
DNA DOUBLE STRAND BREAK RESPONSE%REACTOME%R-HSA-5693606.1	DNA Double Strand Break Response	0.00025619406726874446	0.00025619406726874446	+1	TP53,BAP1,ATM,BRCA1,CHEK2,HIST1H2BD
PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY	0.00026960793045968895	0.00026960793045968895	+1	PIK3CA,PIK3R1,MAP2K4,AKT1,PTPN11
IL6-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL6-MEDIATED SIGNALING EVENTS	IL6-mediated signaling events	0.00026960793045968895	0.00026960793045968895	+1	PIK3CA,PIK3R1,MAP2K4,AKT1,PTPN11
INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:0097193	intrinsic apoptotic signaling pathway	0.00027048627642408453	0.00027048627642408453	+1	TP53,STK11,ATM,BRCA1,CHEK2,EP300,CDKN1A
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	cell cycle G1/S phase transition	0.00027048627642408453	0.00027048627642408453	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,ACVR1B,CDKN2C
NUCLEOSOME ORGANIZATION%GOBP%GO:0034728	nucleosome organization	0.00027352504616321924	0.00027352504616321924	+1	ARID1A,CTCF,NPM1,SOX9,ATRX,HIST1H1C,SETD2,HIST1H2BD
ANGIOGENESIS%WIKIPATHWAYS_20200810%WP1539%HOMO SAPIENS	Angiogenesis	0.0002855260215115687	0.0002855260215115687	+1	PIK3CA,AKT1,PDGFRA,FGFR2
ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME%R-HSA-9634638.1	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	0.0002855260215115687	0.0002855260215115687	+1	EGFR,AKT1,CDKN1B,CCND1
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION%GOBP%GO:0021953	central nervous system neuron differentiation	0.0002917034258689323	0.0002917034258689323	+1	PTEN,CTNNB1,ARHGAP35,ERBB4,FGFR2,SIN3A
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	development of primary sexual characteristics	0.0002917034258689323	0.0002917034258689323	+1	GATA3,AR,SOX9,WT1,KIT,PDGFRA
SIGNALING BY EGFR%REACTOME DATABASE ID RELEASE 73%177929	Signaling by EGFR	0.0002941759380918925	0.0002941759380918925	+1	PIK3CA,EGFR,PIK3R1,NRAS,PTPN11
MALE GONAD DEVELOPMENT%GOBP%GO:0008584	male gonad development	0.0002941759380918925	0.0002941759380918925	+1	GATA3,AR,SOX9,WT1,KIT
REGULATION OF STAT CASCADE%GOBP%GO:1904892	regulation of STAT cascade	0.00029789153779523537	0.00029789153779523537	+1	VHL,NOTCH1,FLT3,ERBB4,KIT,FGFR3,PPP2R1A
RESPONSE TO OXYGEN LEVELS%GOBP%GO:0070482	response to oxygen levels	0.0003180382066851043	0.0003180382066851043	+1	TP53,VHL,NF1,NOTCH1,NFE2L2,AJUBA,MTOR,EP300,SMAD4
SIGNALING BY FGFR4 IN DISEASE%REACTOME%R-HSA-5655291.1	Signaling by FGFR4 in disease	0.00032031041528441984	0.00032031041528441984	+1	PIK3CA,PIK3R1,NRAS
DEVELOPMENT OF PRIMARY MALE SEXUAL CHARACTERISTICS%GOBP%GO:0046546	development of primary male sexual characteristics	0.00032031041528441984	0.00032031041528441984	+1	GATA3,AR,SOX9,WT1,KIT
TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES%REACTOME DATABASE ID RELEASE 73%6791312	TP53 Regulates Transcription of Cell Cycle Genes	0.00032031041528441984	0.00032031041528441984	+1	TP53,NPM1,CDKN1B,EP300,CDKN1A
REGULATION OF RNA POLYMERASE II REGULATORY REGION SEQUENCE-SPECIFIC DNA BINDING%GOBP%GO:1903025	regulation of RNA polymerase II regulatory region sequence-specific DNA binding	0.00032031041528441984	0.00032031041528441984	+1	EP300,TAF1,NSD1
SIGNALING BY PDGF%REACTOME%R-HSA-186797.4	Signaling by PDGF	0.00032031041528441984	0.00032031041528441984	+1	PIK3CA,PIK3R1,NRAS,PDGFRA,PTPN11
CYTOSINE METHYLATION%WIKIPATHWAYS_20200810%WP3585%HOMO SAPIENS	Cytosine methylation	0.00032031041528441984	0.00032031041528441984	+1	IDH1,TET2,IDH2
ANGIOPOIETIN RECEPTOR TIE2-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ANGIOPOIETIN RECEPTOR TIE2-MEDIATED SIGNALING	Angiopoietin receptor Tie2-mediated signaling	0.00032031041528441984	0.00032031041528441984	+1	PIK3CA,PIK3R1,AKT1,CDKN1A,PTPN11
IL2%NETPATH%IL2	IL2	0.0003252684245750924	0.0003252684245750924	+1	PIK3CA,PIK3R1,AKT1,PIK3CG,MTOR,PTPN11
SPINAL CORD INJURY%WIKIPATHWAYS_20200810%WP2431%HOMO SAPIENS	Spinal Cord Injury	0.0003252684245750924	0.0003252684245750924	+1	TP53,EGFR,RB1,SOX9,CDKN1B,TLR4,CCND1
NEGATIVE REGULATION OF CYTOSKELETON ORGANIZATION%GOBP%GO:0051494	negative regulation of cytoskeleton organization	0.0003252684245750924	0.0003252684245750924	+1	PIK3CA,APC,NAV3,PIK3R1,NPM1,BRCA1,SMAD4
VEGFR3 SIGNALING IN LYMPHATIC ENDOTHELIUM%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VEGFR3 SIGNALING IN LYMPHATIC ENDOTHELIUM	VEGFR3 signaling in lymphatic endothelium	0.0003252684245750924	0.0003252684245750924	+1	PIK3CA,PIK3R1,MAP2K4,AKT1
TRAIL SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TRAIL SIGNALING PATHWAY	TRAIL signaling pathway	0.0003252684245750924	0.0003252684245750924	+1	PIK3CA,PIK3R1,MAP3K1,MAP2K4
IL-7 SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP205%HOMO SAPIENS	IL-7 Signaling Pathway	0.0003252684245750924	0.0003252684245750924	+1	PIK3R1,AKT1,CDKN1B,CCND1
REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688	regulation of morphogenesis of a branching structure	0.0003252684245750924	0.0003252684245750924	+1	SOX9,HGF,LRRK2,FGFR2
PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY	PID_LYMPH_ANGIOGENESIS_PATHWAY	0.0003252684245750924	0.0003252684245750924	+1	PIK3CA,PIK3R1,MAP2K4,AKT1
DEVELOPMENTAL GROWTH%GOBP%GO:0048589	developmental growth	0.0003400027092383135	0.0003400027092383135	+1	NOTCH1,CTNNB1,SOX9,ERBB4,FGFR2,USP9X,FGFR3
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	morphogenesis of a branching epithelium	0.0003450039842320261	0.0003450039842320261	+1	CTNNB1,SOX9,WT1,FGFR2,TGFBR2
REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0008593	regulation of Notch signaling pathway	0.0003450039842320261	0.0003450039842320261	+1	EGFR,NOTCH1,FBXW7,AKT1,ELF3,EP300
TSH%NETPATH%TSH	TSH	0.0003450039842320261	0.0003450039842320261	+1	PIK3CA,PIK3R1,RB1,AKT1,CDKN1B,MTOR
LEPTIN%IOB%LEPTIN	Leptin	0.0003450039842320261	0.0003450039842320261	+1	PTEN,EGFR,PIK3R1,AKT1,PTPN11
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY%MSIGDB_C2%PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	0.0003450039842320261	0.0003450039842320261	+1	PIK3CA,PIK3R1,AKT1,CDKN1A,PTPN11
GROWTH%GOBP%GO:0040007	growth	0.00035482081647731246	0.00035482081647731246	+1	NOTCH1,CTNNB1,SOX9,ERBB4,FGFR2,USP9X,FGFR3
CXCR4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CXCR4-MEDIATED SIGNALING EVENTS	CXCR4-mediated signaling events	0.0003673729956944626	0.0003673729956944626	+1	PIK3CA,PIK3R1,AKT1,PIK3CG,MTOR,PTPN11
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050680	negative regulation of epithelial cell proliferation	0.0003673729956944626	0.0003673729956944626	+1	NF1,GATA3,FBXW7,SOX9,FGFR2,BRCA2
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME DATABASE ID RELEASE 73%5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	0.00037143169445723865	0.00037143169445723865	+1	CTCF,KDM6A,AJUBA,EP300,HIST1H2BD,NCOR1,EZH2
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME%R-HSA-5619507.3	Activation of HOX genes during differentiation	0.00037143169445723865	0.00037143169445723865	+1	CTCF,KDM6A,AJUBA,EP300,HIST1H2BD,NCOR1,EZH2
NEGATIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016242	negative regulation of macroautophagy	0.00037154902797383407	0.00037154902797383407	+1	PIK3CA,AKT1,MTOR,LRRK2
PID_VEGFR1_PATHWAY%MSIGDB_C2%PID_VEGFR1_PATHWAY	PID_VEGFR1_PATHWAY	0.00037154902797383407	0.00037154902797383407	+1	PIK3CA,PIK3R1,AKT1,PTPN11
MAMMALIAN DISORDER OF SEXUAL DEVELOPMENT%WIKIPATHWAYS_20200810%WP4842%HOMO SAPIENS	Mammalian disorder of sexual development	0.00037154902797383407	0.00037154902797383407	+1	CTNNB1,SOX9,WT1,FGFR2
BIOCARTA_WNT_PATHWAY%MSIGDB_C2%BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY	0.00037154902797383407	0.00037154902797383407	+1	APC,CTNNB1,CCND1,SMAD4
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME%R-HSA-5674400.1	Constitutive Signaling by AKT1 E17K in Cancer	0.00037154902797383407	0.00037154902797383407	+1	AKT1,CDKN1B,MTOR,CDKN1A
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES%MSIGDB_C2%SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	0.00037294150242430735	0.00037294150242430735	+1	PIK3CA,PTEN,PIK3R1,CDKN2A,AKT1
POSITIVE REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS%GOBP%GO:1903364	positive regulation of cellular protein catabolic process	0.0003866367331087579	0.0003866367331087579	+1	PTEN,FBXW7,KEAP1,NFE2L2,CEBPA,LRRK2,TAF1
POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870	positive regulation of T cell activation	0.000393217791822391	0.000393217791822391	+1	PIK3CA,PIK3R1,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11
REGULATION OF WOUND HEALING%GOBP%GO:0061041	regulation of wound healing	0.0004057836238037619	0.0004057836238037619	+1	PTEN,CDKN1B,MTOR,TLR4,PDGFRA,FOXA2,CDKN1A
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.00040588569761107127	0.00040588569761107127	+1	TP53,ATM,BRCA1,CHEK2,EP300
OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151	outflow tract morphogenesis	0.00040588569761107127	0.00040588569761107127	+1	NOTCH1,FGFR2,SMAD4,TGFBR2,SOX17
EPO%IOB%EPO	EPO	0.00040588569761107127	0.00040588569761107127	+1	PIK3R1,AKT1,BRAF,MTOR,PTPN11
ORGAN GROWTH%GOBP%GO:0035265	organ growth	0.0004233361891707197	0.0004233361891707197	+1	NOTCH1,SOX9,FGFR2,FGFR3
PERVASIVE DEVELOPMENTAL DISORDERS%REACTOME DATABASE ID RELEASE 73%9005895	Pervasive developmental disorders	0.0004233361891707197	0.0004233361891707197	+1	SIN3A,TBL1XR1,NCOR1
LOSS OF FUNCTION OF MECP2 IN RETT SYNDROME%REACTOME DATABASE ID RELEASE 73%9005891	Loss of function of MECP2 in Rett syndrome	0.0004233361891707197	0.0004233361891707197	+1	SIN3A,TBL1XR1,NCOR1
VENTRICULAR SEPTUM MORPHOGENESIS%GOBP%GO:0060412	ventricular septum morphogenesis	0.0004233361891707197	0.0004233361891707197	+1	NOTCH1,FGFR2,SMAD4,TGFBR2
PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047	PDGF signaling pathway	0.0004233361891707197	0.0004233361891707197	+1	PIK3CA,PIK3R1,NRAS,BRAF,PIK3CG,ELF3,PDGFRA
AORTIC VALVE MORPHOGENESIS%GOBP%GO:0003180	aortic valve morphogenesis	0.0004233361891707197	0.0004233361891707197	+1	GATA3,RB1,NOTCH1,SOX9
REGULATION OF CELL PROLIFERATION INVOLVED IN HEART MORPHOGENESIS%GOBP%GO:2000136	regulation of cell proliferation involved in heart morphogenesis	0.0004233361891707197	0.0004233361891707197	+1	NOTCH1,CTNNB1,SMAD4
POSITIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0045945	positive regulation of transcription by RNA polymerase III	0.0004233361891707197	0.0004233361891707197	+1	CEBPA,AR,MTOR
DISORDERS OF DEVELOPMENTAL BIOLOGY%REACTOME DATABASE ID RELEASE 73%9675151	Disorders of developmental biology	0.0004233361891707197	0.0004233361891707197	+1	SIN3A,TBL1XR1,NCOR1
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS%GOBP%GO:0060560	developmental growth involved in morphogenesis	0.0004372030628038007	0.0004372030628038007	+1	NOTCH1,CTNNB1,SOX9,FGFR2,USP9X
CARDIAC PROGENITOR DIFFERENTIATION%WIKIPATHWAYS_20200810%WP2406%HOMO SAPIENS	Cardiac Progenitor Differentiation	0.0004372030628038007	0.0004372030628038007	+1	NOTCH1,KIT,PDGFRA,FOXA2,SOX17
APOPTOSIS%WIKIPATHWAYS_20200810%WP254%HOMO SAPIENS	Apoptosis	0.00045695349666442206	0.00045695349666442206	+1	TP53,PIK3R1,CDKN2A,MAP3K1,MAP2K4,AKT1
REGULATION OF DNA REPLICATION%GOBP%GO:0006275	regulation of DNA replication	0.00045695349666442206	0.00045695349666442206	+1	EGFR,ATRX,CHEK2,PPP2R1A,ATR,SMC3
SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048705	skeletal system morphogenesis	0.00045695349666442206	0.00045695349666442206	+1	CTNNB1,SOX9,PDGFRA,FGFR2,FGFR3,TGFBR2
REGULATION OF TELOMERASE CATALYTIC CORE COMPLEX ASSEMBLY%GOBP%GO:1904882	regulation of telomerase catalytic core complex assembly	0.00047238627735516855	0.00047238627735516855	+1	ATM,ATR
PROSTATE GLAND MORPHOGENETIC GROWTH%GOBP%GO:0060737	prostate gland morphogenetic growth	0.00047238627735516855	0.00047238627735516855	+1	SOX9,FGFR2
IL2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2-MEDIATED SIGNALING EVENTS	IL2-mediated signaling events	0.00047238627735516855	0.00047238627735516855	+1	PIK3CA,KRAS,PIK3R1,NRAS,PTPN11
ESTABLISHMENT OF RNA LOCALIZATION TO TELOMERE%GOBP%GO:0097694	establishment of RNA localization to telomere	0.00047238627735516855	0.00047238627735516855	+1	ATM,ATR
ESTABLISHMENT OF PROTEIN-CONTAINING COMPLEX LOCALIZATION TO TELOMERE%GOBP%GO:0097695	establishment of protein-containing complex localization to telomere	0.00047238627735516855	0.00047238627735516855	+1	ATM,ATR
REGULATION OF CARDIAC MUSCLE TISSUE REGENERATION%GOBP%GO:1905178	regulation of cardiac muscle tissue regeneration	0.00047238627735516855	0.00047238627735516855	+1	CDKN1B,CDKN1A
SIGNALING BY ERBB4%REACTOME%R-HSA-1236394.4	Signaling by ERBB4	0.00047238627735516855	0.00047238627735516855	+1	PIK3CA,EGFR,PIK3R1,NRAS,NCOR1
CARDIAC VENTRICLE MORPHOGENESIS%GOBP%GO:0003208	cardiac ventricle morphogenesis	0.00047238627735516855	0.00047238627735516855	+1	GATA3,NOTCH1,FGFR2,SMAD4,TGFBR2
NEGATIVE REGULATION OF CARDIAC MUSCLE TISSUE REGENERATION%GOBP%GO:1905179	negative regulation of cardiac muscle tissue regeneration	0.00047238627735516855	0.00047238627735516855	+1	CDKN1B,CDKN1A
POSITIVE REGULATION OF TELOMERASE CATALYTIC CORE COMPLEX ASSEMBLY%GOBP%GO:1904884	positive regulation of telomerase catalytic core complex assembly	0.00047238627735516855	0.00047238627735516855	+1	ATM,ATR
NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053	negative regulation of DNA metabolic process	0.0004733583769285144	0.0004733583769285144	+1	TP53,ATM,POLQ,CHEK2,HIST1H1C,CDKN1A,ATR
NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEPHRIN NEPH1 SIGNALING IN THE KIDNEY PODOCYTE	Nephrin Neph1 signaling in the kidney podocyte	0.0004733583769285144	0.0004733583769285144	+1	PIK3CA,PIK3R1,MAP2K4,AKT1
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	BARD1 signaling events	0.0004733583769285144	0.0004733583769285144	+1	TP53,ATM,BRCA1,ATR
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE ACTIVITY%GOBP%GO:0043552	positive regulation of phosphatidylinositol 3-kinase activity	0.0004733583769285144	0.0004733583769285144	+1	FLT3,KIT,PDGFRA,FGFR3
PID_TRAIL_PATHWAY%MSIGDB_C2%PID_TRAIL_PATHWAY	PID_TRAIL_PATHWAY	0.0004733583769285144	0.0004733583769285144	+1	PIK3CA,PIK3R1,MAP3K1,MAP2K4
HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION (PART 3 OF 3)%WIKIPATHWAYS_20200810%WP2840%HOMO SAPIENS	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)	0.000473883539981195	0.000473883539981195	+1	EGFR,GATA3,NOTCH1,CTNNB1,SOX9,SMAD4
RESPONSE TO IONIZING RADIATION%GOBP%GO:0010212	response to ionizing radiation	0.000473883539981195	0.000473883539981195	+1	TP53,STK11,ATM,BRCA1,CDKN1A,ATR
