GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:1901652	response to peptide	0.008094085030032306	0.008094085030032306	+1	CYBA,AGTRAP,VIM,IL1B,CTSD,TIMP1,NFKBIA,CYBB,JUND,GNAI2,TNFSF10,PKM,GRB2,CASP4,TGFB1,CYC1,LTA4H,HADHA,APRT
GO:0001667	ameboidal-type cell migration	0.008094085030032306	0.008094085030032306	+1	GPX1,GRN,RAC1,CTSH,KLF4,TIMP1,TMSB4X,RHOB,GLIPR2,GLUL,LAMTOR2,ITGB2,RHOA,PFN1,TGFB1,ZFAND5,WASF2
GO:0000422	autophagy of mitochondrion	0.008094085030032306	0.008094085030032306	+1	GABARAP,TSPO,BNIP3L,SLC25A5,ATG3,FIS1,PARK7
GO:0061726	mitochondrion disassembly	0.008094085030032306	0.008094085030032306	+1	GABARAP,TSPO,BNIP3L,SLC25A5,ATG3,FIS1,PARK7
GO:0032642	regulation of chemokine production	0.008094085030032306	0.008094085030032306	+1	AIF1,GSTP1,PYCARD,KLF4,IL1B,LGALS9,OAS1
GO:0006690	icosanoid metabolic process	0.008327641303067313	0.008327641303067313	+1	GPX1,GSTP1,PYCARD,IL1B,TBXAS1,GPX4,CASP1,LTA4H
GO:1902622	regulation of neutrophil migration	0.008605520201346127	0.008605520201346127	+1	RAC1,BST1,IL8,C5AR1,RHOG
GO:0006887	exocytosis	0.008765405863493453	0.008765405863493453	+1	SPI1,ANXA2,STX11,FGR,CCL3,S100A10,HCK,STXBP2,LGALS9,VAMP8,GNAI2,ITGB2,SDCBP,SNF8,CHMP2A
GO:0046755	viral budding	0.008903790893860437	0.008903790893860437	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0002862	negative regulation of inflammatory response to antigenic stimulus	0.008903790893860437	0.008903790893860437	+1	GPX1,HLA-DRB1,FGR,HCK
GO:0043523	regulation of neuron apoptotic process	0.008980950166713337	0.008980950166713337	+1	TYROBP,GRN,CEBPB,CCL3,SOD2,ARRB2,RHOA,PPT1,MCL1,PARK7,ATF4
GO:0071801	regulation of podosome assembly	0.008980950166713337	0.008980950166713337	+1	HCK,RHOA,MSN
GO:0043379	memory T cell differentiation	0.008980950166713337	0.008980950166713337	+1	HLA-DRA,HLA-DRB1,FGL2
GO:0051280	negative regulation of release of sequestered calcium ion into cytosol	0.008980950166713337	0.008980950166713337	+1	GSTO1,TGFB1,CALM2
GO:0045185	maintenance of protein location	0.0090186094986621	0.0090186094986621	+1	TSPO,TMSB10,SRGN,NFKBIA,TMSB4X,FLNA,PARK7
GO:0043200	response to amino acid	0.009087327727714653	0.009087327727714653	+1	CYBA,CEBPB,CYBB,LAMTOR4,LAMTOR1,LAMTOR2,RHOA,LAMTOR5
GO:0072655	establishment of protein localization to mitochondrion	0.009087327727714653	0.009087327727714653	+1	TSPO,BID,BNIP3L,TIMM13,NDUFA13,UBL5,OXA1L,FIS1
GO:0051603	proteolysis involved in protein catabolic process	0.009183155224113648	0.009183155224113648	+1	GPX1,CTSS,GABARAP,RNF130,CTSB,CTSH,CTSZ,ISG15,ARRB2,SDCBP,PSMB3,UBE2L6,UBA52,RNF7,CHMP4B,PSMA7,SNF8,CHMP1B,ANAPC11,SH3BGRL,NEDD8,PSME2,PARK7,RBX1,CHMP2A,PSMB7
GO:0006959	humoral immune response	0.009297274862504566	0.009297274862504566	+1	S100A9,FCN1,LYZ,CFD,CFP,S100A12,GAPDH,BST1,IL8,HLA-DRB1,IL1B,SLC11A1,RNASE6,POU2F2
GO:1903317	regulation of protein maturation	0.009297274862504566	0.009297274862504566	+1	ANXA2,PLAUR,CTSZ,S100A10,CARD16,CAST
GO:0045576	mast cell activation	0.009297274862504566	0.009297274862504566	+1	S100A12,FGR,STXBP2,LGALS9,VAMP8,PLSCR1
GO:0060341	regulation of cellular localization	0.009324371941174584	0.009324371941174584	+1	TYROBP,LGALS3,OAZ1,NUP214,SPI1,CD33,ANXA2,HLA-DRB1,IL1B,CTSD,ACTB,FKBP1A,VAMP8,RHOG,BNIP3L,ZFP36,SERP1,GLUL,OAZ2,ITGB2,STX10,REEP5,TGFB1,SNX3,UBL5,FLNA,FIS1,PARK7,MSN,LAMTOR5
GO:1903829	positive regulation of protein localization	0.009330609621942744	0.009330609621942744	+1	TYROBP,LGALS3,OAZ1,CD33,HLA-DRB1,IL1B,RHOG,SERP1,GLUL,OAZ2,ITGB2,TGFB1,UBL5,FLNA,FIS1,PARK7,MSN,LAMTOR5
GO:0002690	positive regulation of leukocyte chemotaxis	0.00941624705005577	0.00941624705005577	+1	AIF1,SPI1,RAC1,IL8,CCL3,C5AR1,LGALS9
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.00991375340107581	0.00991375340107581	+1	GPX1,SOD2,MCL1,PARK7
GO:0035751	regulation of lysosomal lumen pH	0.00991375340107581	0.00991375340107581	+1	GRN,ATP6V0B,ATP6V1F,PPT1
GO:0006518	peptide metabolic process	0.01019383069279495	0.01019383069279495	+1	OAZ1,GAPDH,CTSH,RGS2,VIM,CTSZ,EIF4EBP1,EIF4A1,ZFP36,SERP1,OAZ2,WARS,RHOA,PKM,SEC11A,YBX1,UBA52,EIF1,EIF4E2,MRPL23,EIF3K,LTA4H,MRPL54,SH3BGRL,MRPL20,ATF4,ZNF706,AURKAIP1
GO:0032411	positive regulation of transporter activity	0.010381532670201898	0.010381532670201898	+1	CTSS,TMSB4X,IFNGR2,GLRX,GSTO1,COX17,PARK7,CALM2
GO:0051259	protein complex oligomerization	0.010385781145007699	0.010385781145007699	+1	PYCARD,HLA-DRB1,ISG15,ALDOA,SOD2,SAMHD1,NINJ1,VASP,OAS1,SHKBP1,OXA1L,CHMP2A
GO:1902563	regulation of neutrophil activation	0.01085701626344109	0.01085701626344109	+1	GRN,SPI1,ITGB2
GO:1901857	positive regulation of cellular respiration	0.01085701626344109	0.01085701626344109	+1	PRELID1,OAS1,PARK7
GO:0001909	leukocyte mediated cytotoxicity	0.01085701626344109	0.01085701626344109	+1	TYROBP,SPI1,CTSH,HLA-DRA,HLA-DRB1,STXBP2,LGALS9,ARRB2
GO:0090715	immunological memory formation process	0.01085701626344109	0.01085701626344109	+1	HLA-DRA,HLA-DRB1,FGL2
GO:1903532	positive regulation of secretion by cell	0.01085701626344109	0.01085701626344109	+1	CD33,ANXA2,HLA-DRB1,FGR,IL1B,S100A10,VAMP8,SERP1,GLUL,ITGB2,SDCBP,SNF8,CHMP2A
GO:0071639	positive regulation of monocyte chemotactic protein-1 production	0.01085701626344109	0.01085701626344109	+1	IL1B,LGALS9,OAS1
GO:0015846	polyamine transport	0.01085701626344109	0.01085701626344109	+1	OAZ1,OAZ2,POU2F2
GO:0045471	response to ethanol	0.01085701626344109	0.01085701626344109	+1	S100A8,CD14,RGS2,TBXAS1,CYBB,SOD2,RHOA,RGS19
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	0.011003280282751812	0.011003280282751812	+1	GPX1,PLAUR,BID,SOD2,NDUFA13,MCL1,PARK7
GO:0010592	positive regulation of lamellipodium assembly	0.011065503875790195	0.011065503875790195	+1	RAC1,ARPC2,BRK1,WASF2
GO:0051017	actin filament bundle assembly	0.01110186811753378	0.01110186811753378	+1	AIF1,RAC1,S100A10,ZYX,RHOA,PFN1,FLNA,WASF2,WAS
GO:0045824	negative regulation of innate immune response	0.01115676300054548	0.01115676300054548	+1	GRN,ISG15,LGALS9,ARRB2,SAMHD1,OAS1
GO:0019752	carboxylic acid metabolic process	0.01148574873715544	0.01148574873715544	+1	GPX1,GSTP1,PYCARD,SLC7A7,GAPDH,IL1B,PGD,TBXAS1,ASAH1,ALDOA,GSTO1,TPI1,SCPEP1,GPX4,GLUL,NAGK,WARS,CASP1,PKM,NAAA,LTA4H,SMS,SDHB,IDH3G,HADHA,PGAM1,PARK7,ALKBH7,ATF4
GO:0032940	secretion by cell	0.011748495872383054	0.011748495872383054	+1	SPI1,TSPO,CD33,ANXA2,STX11,HLA-DRB1,FGR,CCL3,IL1B,S100A10,HCK,STXBP2,LGALS9,VAMP8,GNAI2,SERP1,GLUL,ITGB2,SDCBP,TNFRSF1B,PPT1,GNAS,SNF8,CKLF,PARK7,CHMP2A
GO:1904062	regulation of monoatomic cation transmembrane transport	0.01175474467695542	0.01175474467695542	+1	CTSS,CYBA,TMSB4X,FKBP1A,GLRX,GSTO1,CD63,GNB2,TGFB1,FLNA,COX17,AHNAK,PARK7,CALM2
GO:0046903	secretion	0.012037796204590542	0.012037796204590542	+1	S100A8,CYBA,SPI1,TSPO,CD33,ANXA2,STX11,HLA-DRB1,FGR,CCL3,IL1B,S100A10,HCK,STXBP2,LGALS9,VAMP8,GNAI2,SERP1,GLUL,ITGB2,SDCBP,TNFRSF1B,PPT1,GNAS,SNF8,CKLF,PARK7,CHMP2A,APRT
GO:0034315	regulation of Arp2/3 complex-mediated actin nucleation	0.012277974803903188	0.012277974803903188	+1	BRK1,GMFG,WASF2,WAS
GO:0009895	negative regulation of catabolic process	0.012357332985895754	0.012357332985895754	+1	CST3,TSPO,ANXA2,IL1B,SLC11A1,TIMP1,ZFP36,SDCBP,YBX1,CHMP4B,MCL1,SNX3,FLNA,PARK7
GO:0061572	actin filament bundle organization	0.012357332985895754	0.012357332985895754	+1	AIF1,RAC1,S100A10,ZYX,RHOA,PFN1,FLNA,WASF2,WAS
GO:0051668	localization within membrane	0.012427795795348607	0.012427795795348607	+1	LGALS3,PSAP,RAC1,RAB32,S100A10,ACTB,NCF1,VAMP8,BID,RHOG,TIMM13,WDR83OS,ITGB2,RILPL2,SDCBP,NDUFB1,ATG3,MYADM,NDUFA13,VAMP5,CHMP4B,TGFB1,SNX3,SNF8,FLNA,SSR3,OXA1L,FIS1
GO:0006968	cellular defense response	0.01258541846046769	0.01258541846046769	+1	TYROBP,NCF2,MNDA,C5AR1,NCF1
GO:0060759	regulation of response to cytokine stimulus	0.012829103603509341	0.012829103603509341	+1	GSTP1,PYCARD,KLF4,ISG15,CARD16,SAMHD1,CASP1,CASP4,OAS1
GO:0017014	protein nitrosylation	0.012839600429191876	0.012839600429191876	+1	S100A9,S100A8,GAPDH
GO:0018119	peptidyl-cysteine S-nitrosylation	0.012839600429191876	0.012839600429191876	+1	S100A9,S100A8,GAPDH
GO:0046761	viral budding from plasma membrane	0.012839600429191876	0.012839600429191876	+1	CHMP4B,CHMP1B,CHMP2A
GO:0002679	respiratory burst involved in defense response	0.012839600429191876	0.012839600429191876	+1	GRN,HCK,NCF1
GO:1903543	positive regulation of exosomal secretion	0.012839600429191876	0.012839600429191876	+1	SDCBP,SNF8,CHMP2A
GO:0075294	positive regulation by symbiont of entry into host	0.012839600429191876	0.012839600429191876	+1	LGALS1,HLA-DRB1,LGALS9
GO:0051284	positive regulation of sequestering of calcium ion	0.012839600429191876	0.012839600429191876	+1	GSTO1,TGFB1,CALM2
GO:0097212	lysosomal membrane organization	0.012839600429191876	0.012839600429191876	+1	CHMP4B,CHMP1B,CHMP2A
GO:0046598	positive regulation of viral entry into host cell	0.012839600429191876	0.012839600429191876	+1	LGALS1,HLA-DRB1,LGALS9
GO:0098586	cellular response to virus	0.013163715941957943	0.013163715941957943	+1	IFI6,IFNGR2,LGALS9,POU2F2,TGFB1,OAS1
GO:0062197	cellular response to chemical stress	0.013163715941957943	0.013163715941957943	+1	AIF1,GPX1,PYCARD,TSPO,NCF1,RHOB,SOD2,CASP1,SERPINB6,PRDX5,MCL1,PARK7,ATF4,RBX1
GO:0032231	regulation of actin filament bundle assembly	0.013178062891486495	0.013178062891486495	+1	RAC1,S100A10,RHOA,PFN1,FLNA,WASF2,WAS
GO:0006140	regulation of nucleotide metabolic process	0.013430605012321298	0.013430605012321298	+1	CDA,TSPO,TMSB4X,FIS1,PGAM1
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	0.013430605012321298	0.013430605012321298	+1	GSTP1,PYCARD,CARD16,CASP1,CASP4
GO:0036258	multivesicular body assembly	0.013457186502684296	0.013457186502684296	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0043304	regulation of mast cell degranulation	0.013457186502684296	0.013457186502684296	+1	FGR,STXBP2,LGALS9,VAMP8
GO:0006412	translation	0.013529860704226388	0.013529860704226388	+1	OAZ1,GAPDH,RGS2,VIM,EIF4EBP1,EIF4A1,ZFP36,SERP1,OAZ2,WARS,RHOA,PKM,YBX1,UBA52,EIF1,EIF4E2,MRPL23,EIF3K,MRPL54,SH3BGRL,MRPL20,ATF4,ZNF706,AURKAIP1
GO:0002443	leukocyte mediated immunity	0.013537241879684943	0.013537241879684943	+1	TYROBP,FCER1G,SPI1,CTSH,HLA-DRA,HLA-DRB1,FGR,CCL3,IL1B,STXBP2,LGALS9,VAMP8,ARRB2,BST2,ITGB2,TNFRSF1B,WAS
GO:1901699	cellular response to nitrogen compound	0.013698143756862442	0.013698143756862442	+1	AIF1,CYBA,AGTRAP,CEBPB,VIM,IL1B,CTSD,ACTB,CYBB,LAMTOR4,LAMTOR1,GNAI2,ARRB2,LAMTOR2,PKM,GRB2,CASP4,GNAS,TGFB1,FLNA,ATF4,APRT,LAMTOR5
GO:0006626	protein targeting to mitochondrion	0.013770810358244177	0.013770810358244177	+1	TSPO,BID,BNIP3L,TIMM13,NDUFA13,UBL5,FIS1
GO:0060761	negative regulation of response to cytokine stimulus	0.013864452734592332	0.013864452734592332	+1	GSTP1,KLF4,ISG15,CARD16,SAMHD1,OAS1
GO:0022603	regulation of anatomical structure morphogenesis	0.014356328065372364	0.014356328065372364	+1	CST3,LST1,GRN,RAC1,TNFSF13B,CTSH,IL8,KLF4,FGR,CCL3,IL1B,HCK,C5AR1,CYBB,ALDOA,RHOB,RHOG,GLUL,NINJ1,WARS,ITGB2,RHOA,PKM,RNH1,TGFB1,FIS1,MSN
GO:0071214	cellular response to abiotic stimulus	0.014373519185647124	0.014373519185647124	+1	CYBA,PYCARD,TSPO,IL1B,TIMP1,RHOB,CARD16,CASP1,SERPINB6,GRB2,TGFB1,ATF4,RBX1,CRIP1
GO:0104004	cellular response to environmental stimulus	0.014373519185647124	0.014373519185647124	+1	CYBA,PYCARD,TSPO,IL1B,TIMP1,RHOB,CARD16,CASP1,SERPINB6,GRB2,TGFB1,ATF4,RBX1,CRIP1
GO:1902743	regulation of lamellipodium organization	0.014373519185647124	0.014373519185647124	+1	RAC1,ARPC2,BRK1,WASF2,WAS
GO:0030038	contractile actin filament bundle assembly	0.014382225088007154	0.014382225088007154	+1	RAC1,S100A10,ZYX,RHOA,PFN1,WASF2,WAS
GO:0043149	stress fiber assembly	0.014382225088007154	0.014382225088007154	+1	RAC1,S100A10,ZYX,RHOA,PFN1,WASF2,WAS
GO:0051046	regulation of secretion	0.014722378997745438	0.014722378997745438	+1	S100A8,CYBA,SPI1,TSPO,CD33,ANXA2,HLA-DRB1,FGR,IL1B,S100A10,STXBP2,LGALS9,VAMP8,GNAI2,SERP1,GLUL,ITGB2,SDCBP,TNFRSF1B,SNF8,CHMP2A
GO:0032673	regulation of interleukin-4 production	0.01477502304749104	0.01477502304749104	+1	FCER1G,CEBPB,HLA-DRB1,LGALS9
GO:0090022	regulation of neutrophil chemotaxis	0.01477502304749104	0.01477502304749104	+1	RAC1,BST1,IL8,C5AR1
GO:0036257	multivesicular body organization	0.01477502304749104	0.01477502304749104	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0032633	interleukin-4 production	0.01477502304749104	0.01477502304749104	+1	FCER1G,CEBPB,HLA-DRB1,LGALS9
GO:0140352	export from cell	0.014996705148437654	0.014996705148437654	+1	SPI1,TSPO,CD33,ANXA2,STX11,HLA-DRB1,FGR,CCL3,IL1B,S100A10,HCK,STXBP2,LGALS9,VAMP8,GNAI2,SERP1,GLUL,ITGB2,SDCBP,TNFRSF1B,PPT1,GNAS,SNF8,CKLF,PARK7,CALM2,CHMP2A
GO:0043436	oxoacid metabolic process	0.014996705148437654	0.014996705148437654	+1	GPX1,GSTP1,PYCARD,SLC7A7,GAPDH,IL1B,PGD,TBXAS1,ASAH1,ALDOA,GSTO1,TPI1,SCPEP1,GPX4,GLUL,NAGK,WARS,CASP1,PKM,NAAA,LTA4H,SMS,SDHB,IDH3G,HADHA,PGAM1,PARK7,ALKBH7,ATF4
GO:0051127	positive regulation of actin nucleation	0.014996705148437654	0.014996705148437654	+1	BRK1,WASF2,WAS
GO:1902904	negative regulation of supramolecular fiber organization	0.014996705148437654	0.014996705148437654	+1	CAPG,TMSB10,TMSB4X,PFDN5,PFN1,MYADM,GMFG,WASF2,WAS
GO:0046753	non-lytic viral release	0.014996705148437654	0.014996705148437654	+1	CHMP4B,CHMP1B,CHMP2A
GO:0006878	intracellular copper ion homeostasis	0.014996705148437654	0.014996705148437654	+1	SCO2,ATOX1,MT2A
GO:0006082	organic acid metabolic process	0.01626840144647489	0.01626840144647489	+1	GPX1,GSTP1,PYCARD,SLC7A7,GAPDH,IL1B,PGD,TBXAS1,ASAH1,ALDOA,GSTO1,TPI1,SCPEP1,GPX4,GLUL,NAGK,WARS,CASP1,PKM,NAAA,LTA4H,SMS,SDHB,IDH3G,HADHA,PGAM1,PARK7,ALKBH7,ATF4
GO:0002431	Fc receptor mediated stimulatory signaling pathway	0.016268962652045953	0.016268962652045953	+1	FCER1G,FGR,HCK,PLSCR1
GO:0006979	response to oxidative stress	0.016268962652045953	0.016268962652045953	+1	AIF1,GPX1,GSTP1,NCF1,MT-CO1,RHOB,GPX4,SOD2,ATOX1,PRDX5,MCL1,MT-ND3,PRDX6,PARK7,ATF4,NDUFS8
GO:0033006	regulation of mast cell activation involved in immune response	0.016268962652045953	0.016268962652045953	+1	FGR,STXBP2,LGALS9,VAMP8
GO:0150077	regulation of neuroinflammatory response	0.016268962652045953	0.016268962652045953	+1	GRN,CCL3,IL1B,TNFRSF1B
GO:0033238	regulation of amine metabolic process	0.016268962652045953	0.016268962652045953	+1	ALDH2,SLC7A7,ITGB2,PARK7
GO:0014070	response to organic cyclic compound	0.016376906558044507	0.016376906558044507	+1	AIF1,GPX1,CDA,CYBA,TSPO,ARPC1B,CEBPB,CCL3,IL1B,NFKBIA,ACTB,CYBB,FOSB,JUND,NCF1,ZFP36,GPX4,SOD2,ARRB2,RHOA,HMGB2,GNAS,TGFB1,MT-ND3,FLNA,PARK7,ATF4,MSN
GO:0043434	response to peptide hormone	0.016992939229673012	0.016992939229673012	+1	CYBA,AGTRAP,IL1B,CTSD,TIMP1,CYBB,JUND,GNAI2,TNFSF10,PKM,GRB2,TGFB1,CYC1,LTA4H,HADHA,APRT
GO:0034765	regulation of monoatomic ion transmembrane transport	0.017033476568101037	0.017033476568101037	+1	CTSS,CYBA,TMSB4X,FKBP1A,IFNGR2,CYBB,GLRX,GSTO1,CD63,CLIC1,GNB2,TGFB1,FLNA,COX17,AHNAK,PARK7,CALM2
GO:0001101	response to acid chemical	0.01719701291997499	0.01719701291997499	+1	CYBA,CEBPB,CYBB,LAMTOR4,LAMTOR1,LAMTOR2,RHOA,LAMTOR5
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	0.017205992472729418	0.017205992472729418	+1	S100A9,S100A8,PYCARD,CTSH,BID,CASP1
GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	0.017516143423885876	0.017516143423885876	+1	CHMP4B,CHMP1B,CHMP2A
GO:0046456	icosanoid biosynthetic process	0.017516143423885876	0.017516143423885876	+1	PYCARD,IL1B,TBXAS1,CASP1,LTA4H
GO:0050665	hydrogen peroxide biosynthetic process	0.017516143423885876	0.017516143423885876	+1	CYBA,CYBB,SOD2
GO:0090713	immunological memory process	0.017516143423885876	0.017516143423885876	+1	HLA-DRA,HLA-DRB1,FGL2
GO:0043129	surfactant homeostasis	0.017516143423885876	0.017516143423885876	+1	CTSH,TGFB1,OAS1
GO:1903541	regulation of exosomal secretion	0.017516143423885876	0.017516143423885876	+1	SDCBP,SNF8,CHMP2A
GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.017516143423885876	0.017516143423885876	+1	PLAUR,LGALS9,PARK7
GO:0048147	negative regulation of fibroblast proliferation	0.017559971099187086	0.017559971099187086	+1	GSTP1,FTH1,IFI30,SOD2
GO:0045589	regulation of regulatory T cell differentiation	0.017559971099187086	0.017559971099187086	+1	HLA-DRA,HLA-DRB1,LGALS9,TGFB1
GO:0034446	substrate adhesion-dependent cell spreading	0.017663006233882936	0.017663006233882936	+1	RAC1,S100A10,ARPC2,RHOA,MYADM,PARVG,FLNA
GO:0001910	regulation of leukocyte mediated cytotoxicity	0.017760173482515206	0.017760173482515206	+1	TYROBP,SPI1,HLA-DRA,HLA-DRB1,LGALS9,ARRB2
GO:0002285	lymphocyte activation involved in immune response	0.017760173482515206	0.017760173482515206	+1	LGALS1,FCER1G,LGALS3,SPI1,HLA-DRA,HLA-DRB1,FGL2,SLC11A1,LGALS9,HLA-DMB
GO:0046902	regulation of mitochondrial membrane permeability	0.018438899875705426	0.018438899875705426	+1	BID,BNIP3L,SLC25A5,SLC25A6,ALKBH7
GO:0042177	negative regulation of protein catabolic process	0.018438899875705426	0.018438899875705426	+1	CST3,ANXA2,TIMP1,SDCBP,SNX3,FLNA,PARK7
GO:0043666	regulation of phosphoprotein phosphatase activity	0.018438899875705426	0.018438899875705426	+1	LGALS3,CD33,FKBP1A,GNAI2,CALM2
GO:0050921	positive regulation of chemotaxis	0.01969532521076901	0.01969532521076901	+1	AIF1,SPI1,RAC1,IL8,CCL3,TMSB4X,C5AR1,LGALS9
GO:0051353	positive regulation of oxidoreductase activity	0.01982369143793283	0.01982369143793283	+1	CYBA,IL1B,GNAI2,COX17,PARK7
GO:1902532	negative regulation of intracellular signal transduction	0.019878165101137137	0.019878165101137137	+1	GPX1,GSTP1,PYCARD,SPI1,RGS2,PLAUR,IL1B,TMSB4X,BID,SOD2,ARRB2,RHOA,MYADM,NDUFA13,IFI35,DUSP1,MCL1,PARK7
GO:0060263	regulation of respiratory burst	0.02008448251848806	0.02008448251848806	+1	GRN,RAC1,NCF1
GO:0097067	cellular response to thyroid hormone stimulus	0.02008448251848806	0.02008448251848806	+1	CTSS,CTSB,CTSH
GO:0099010	modification of postsynaptic structure	0.02008448251848806	0.02008448251848806	+1	RHOB,RHOA,PFN1
GO:1903428	positive regulation of reactive oxygen species biosynthetic process	0.02008448251848806	0.02008448251848806	+1	CYBA,SOD2,PARK7
GO:0043043	peptide biosynthetic process	0.020152500337807994	0.020152500337807994	+1	OAZ1,GAPDH,RGS2,VIM,EIF4EBP1,EIF4A1,ZFP36,SERP1,OAZ2,WARS,RHOA,PKM,YBX1,UBA52,EIF1,EIF4E2,MRPL23,EIF3K,MRPL54,SH3BGRL,MRPL20,ATF4,ZNF706,AURKAIP1
GO:0042063	gliogenesis	0.020154468996476927	0.020154468996476927	+1	S100A9,S100A8,GRN,TSPO,VCAN,VIM,CCL3,IL1B,C5AR1,RHOA,TNFRSF1B,TGFB1,ID2
GO:0045619	regulation of lymphocyte differentiation	0.020638748507773245	0.020638748507773245	+1	SPI1,HLA-DRA,HLA-DRB1,FGL2,PRELID1,ACTB,LGALS9,RHOA,TGFB1,ID2
GO:0051099	positive regulation of binding	0.020638748507773245	0.020638748507773245	+1	ANXA2,PLAUR,KLF4,S100A10,FKBP1A,HMGB2,PARK7,CALM2,LAMTOR5
GO:1901654	response to ketone	0.020638748507773245	0.020638748507773245	+1	CDA,CYBA,TSPO,CYBB,FOSB,NCF1,GNAS,TGFB1,PARK7,MSN
GO:1903146	regulation of autophagy of mitochondrion	0.020943440994990983	0.020943440994990983	+1	TSPO,BNIP3L,SLC25A5,PARK7
GO:0045324	late endosome to vacuole transport	0.020943440994990983	0.020943440994990983	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0019068	virion assembly	0.020943440994990983	0.020943440994990983	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0034113	heterotypic cell-cell adhesion	0.0209441759124155	0.0209441759124155	+1	KLF4,IL1B,NINJ1,ITGB2,MYADM
GO:0006816	calcium ion transport	0.021416467626005662	0.021416467626005662	+1	LGALS3,CYBA,TSPO,LILRA5,CD33,ANXA2,CCL3,FKBP1A,GSTO1,GNAI2,ARRB2,RHOA,TGFB1,FLNA,AHNAK,CALM2
GO:1903530	regulation of secretion by cell	0.02168264757856661	0.02168264757856661	+1	SPI1,TSPO,CD33,ANXA2,HLA-DRB1,FGR,IL1B,S100A10,STXBP2,LGALS9,VAMP8,GNAI2,SERP1,GLUL,ITGB2,SDCBP,TNFRSF1B,SNF8,CHMP2A
GO:0032414	positive regulation of ion transmembrane transporter activity	0.021820753943696532	0.021820753943696532	+1	CTSS,TMSB4X,IFNGR2,GLRX,GSTO1,COX17,CALM2
GO:0016236	macroautophagy	0.022061173905535247	0.022061173905535247	+1	GABARAP,GAPDH,ATP6V0B,CTSD,VAMP8,BNIP3L,ATP6V0D1,SLC25A5,ATG3,CHMP4B,SNF8,CHMP1B,CHMP2A
GO:1900024	regulation of substrate adhesion-dependent cell spreading	0.02228848114617556	0.02228848114617556	+1	RAC1,S100A10,ARPC2,MYADM,FLNA
GO:0032720	negative regulation of tumor necrosis factor production	0.02228848114617556	0.02228848114617556	+1	GSTP1,TSPO,CD33,LGALS9,ARRB2
GO:0007162	negative regulation of cell adhesion	0.022304409240730533	0.022304409240730533	+1	LGALS3,SPI1,TGFBI,CEBPB,KLF4,HLA-DRB1,FGL2,LGALS9,RHOA,MYADM,DUSP1,TGFB1
GO:1902745	positive regulation of lamellipodium organization	0.022638233117202606	0.022638233117202606	+1	RAC1,ARPC2,BRK1,WASF2
GO:1903729	regulation of plasma membrane organization	0.022638233117202606	0.022638233117202606	+1	ANXA2,S100A10,AHNAK
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.022638233117202606	0.022638233117202606	+1	GPX1,SOD2,PARK7
GO:0032717	negative regulation of interleukin-8 production	0.022638233117202606	0.022638233117202606	+1	CD33,KLF4,TMSB4X
GO:1990849	vacuolar localization	0.022638233117202606	0.022638233117202606	+1	FGR,STXBP2,LGALS9,VAMP8,LAMTOR1,BLOC1S1
GO:0071800	podosome assembly	0.022638233117202606	0.022638233117202606	+1	HCK,RHOA,MSN
GO:0051453	regulation of intracellular pH	0.022638233117202606	0.022638233117202606	+1	GRN,ATP6V0B,SLC11A1,ATP6V1F,ATP6V0D1,PPT1
GO:0045066	regulatory T cell differentiation	0.022638233117202606	0.022638233117202606	+1	HLA-DRA,HLA-DRB1,LGALS9,TGFB1
GO:0055070	copper ion homeostasis	0.022638233117202606	0.022638233117202606	+1	SCO2,ATOX1,MT2A
GO:0061952	midbody abscission	0.022638233117202606	0.022638233117202606	+1	CHMP4B,CHMP1B,CHMP2A
GO:0032418	lysosome localization	0.022638233117202606	0.022638233117202606	+1	FGR,STXBP2,LGALS9,VAMP8,LAMTOR1,BLOC1S1
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.022638233117202606	0.022638233117202606	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0060339	negative regulation of type I interferon-mediated signaling pathway	0.022638233117202606	0.022638233117202606	+1	ISG15,SAMHD1,OAS1
GO:0032880	regulation of protein localization	0.022674064560886904	0.022674064560886904	+1	TYROBP,LGALS3,OAZ1,SPI1,CD33,HLA-DRB1,IL1B,CTSD,ACTB,FKBP1A,VAMP8,RHOG,BNIP3L,SERP1,GLUL,OAZ2,ITGB2,STX10,TGFB1,SNX3,UBL5,FLNA,FIS1,PARK7,MSN,LAMTOR5
GO:0021782	glial cell development	0.023333601943013836	0.023333601943013836	+1	S100A9,S100A8,GRN,VIM,IL1B,C5AR1,TGFB1
